week_number,reward_card_nbr,sales
25,10243521,95.46
25,20267370,240.15
25,9090196,30.15
25,78918191,189.74
25,98710509,125.30
25,54092527,190.11
25,7855782,18.17
25,10603687,173.88
25,11126731,271.36
25,55751091,99.04
25,14705104,64.27
25,7644180,35.84
25,51594048,99.89
25,11240508,615.49
25,10564337,63.93
25,7881936,20.55
25,17724261,228.10
25,15976788,44.01
25,66004138,130.85
25,10914026,93.55
25,51701371,228.18
25,16423847,307.21
25,20633904,198.70
25,10447796,177.47
25,13736932,55.15
25,32196813,154.87
25,79880424,156.07
25,39828863,143.62
25,16170628,50.98
25,10301069,127.86
25,12674613,205.20
25,15835297,57.78
25,16318698,210.88
25,13808295,219.92
25,95046637,8.08
25,11861028,31.62
25,10789944,31.52
25,41016896,29.12
25,14468010,106.02
25,15142284,152.71
25,82288729,343.36
25,16475643,155.16
25,38037657,2.39
25,42594925,64.84
25,60750908,165.74
25,7836002,81.71
25,8252389,92.59
25,24697799,121.47
25,12260249,83.79
25,33734337,70.34
25,9869535,94.09
25,79482416,73.78
25,10274339,466.54
25,8405925,147.51
25,15513379,184.18
25,98227966,37.45
25,16702508,72.98
25,34041435,199.59
25,9513063,218.97
25,26582126,245.74
25,94982400,379.52
25,10131940,161.83
25,57408432,321.92
25,13816402,34.31
25,65660101,43.21
25,18953840,1.99
25,51290522,206.98
25,11908900,282.92
25,10542779,53.38
25,11312303,73.45
25,47324539,124.52
25,15435646,172.38
25,13092877,28.70
25,24820208,194.51
25,12263389,102.86
25,10094809,210.56
25,95442999,161.57
25,16120930,11.12
25,14670203,39.33
25,8868891,271.69
25,11028917,77.04
25,67103224,103.96
25,11220434,315.55
25,9834787,478.09
25,11129756,431.33
25,15039702,71.12
25,10663766,129.27
25,61106053,66.83
25,16010342,67.45
25,36279338,64.24
25,23180790,53.95
25,9323220,61.13
25,12173360,255.95
25,93504926,20.89
25,13742128,312.14
25,11738052,207.90
25,15322522,16.87
25,37996258,82.86
25,15620775,249.22
25,80709407,40.40
25,12222179,108.88
25,12741643,95.87
25,82083668,963.06
25,9147283,218.83
25,12659774,99.35
25,28531451,31.27
25,33890523,234.48
25,49483207,234.44
25,47444289,58.02
25,68429027,33.13
25,11064871,59.07
25,73173339,123.78
25,42587399,351.21
25,8979306,64.18
25,10280762,10.45
25,12801770,212.24
25,10266169,101.09
25,14118494,118.58
25,77025243,46.25
25,9046779,51.05
25,9227339,170.91
25,16826852,13.44
25,13261671,270.74
25,67010454,35.27
25,31756837,37.00
25,8843475,127.68
25,7798886,194.90
25,23291987,133.84
25,87592123,110.14
25,43203566,119.02
25,10150186,96.56
25,48083409,32.95
25,77812398,143.01
25,46090802,249.32
25,13761190,58.34
25,97823952,125.14
25,13127251,47.42
25,74854791,239.49
25,41246293,161.97
25,10839770,69.64
25,77163771,133.04
25,11475056,236.85
25,58599396,241.53
25,14247163,302.93
25,87613961,95.00
25,11986392,39.13
25,73173099,39.23
25,77125240,217.75
25,12843765,79.88
25,10338530,227.17
25,14896803,109.17
25,29695853,202.38
25,31501420,341.12
25,9346555,39.96
25,72917469,190.31
25,14688763,54.79
25,12390293,40.46
25,76932150,408.60
25,16538543,144.35
25,84506646,35.42
25,8200713,275.95
25,17838818,190.99
25,56228117,79.59
25,46355821,199.22
25,35629120,627.74
25,10469031,86.15
25,17114925,68.34
25,9662550,119.50
25,14733308,115.52
25,8966356,95.34
25,8996731,142.68
25,83416864,84.47
25,34510314,26.15
25,13363690,38.24
25,9905246,130.93
25,15991649,73.79
25,9256136,212.71
25,7855317,60.12
25,9098281,273.85
25,45996259,205.75
25,82797179,33.33
25,76875953,184.86
25,10743167,78.31
25,11323195,67.93
25,9978966,18.60
25,13759346,132.57
25,72774572,157.32
25,10439309,234.51
25,12625425,36.82
25,27454941,273.89
25,10631993,205.69
25,33208112,241.75
25,49417200,60.25
25,14386598,21.24
25,31029739,286.74
25,83682554,92.68
25,8126433,127.03
25,8278146,20.02
25,64904051,122.48
25,56028126,83.02
25,15301992,340.82
25,16376804,106.55
25,15419658,29.95
25,27761889,12.54
25,13746267,348.79
25,11066388,125.47
25,94828908,102.13
25,85069977,54.89
25,75895269,207.33
25,11073633,42.01
25,61430343,55.79
25,62252141,341.75
25,11398923,140.19
25,30029616,144.86
25,11542922,136.81
25,11960019,20.76
25,15395385,261.72
25,14425020,452.77
25,29540249,364.38
25,60821913,129.76
25,94596773,237.09
25,93191059,85.88
25,11687914,94.54
25,89517592,237.22
25,13650943,72.15
25,34345709,58.67
25,43053674,56.81
25,16237673,238.11
25,14503451,249.44
25,12244052,78.08
25,12424355,41.51
25,72050928,280.78
25,12031849,69.25
25,35247404,362.72
25,57978671,348.12
25,8696359,32.49
25,8743166,61.25
25,12145127,76.82
25,11597940,12.79
25,93827470,691.08
25,43126700,396.40
25,7877649,99.30
25,11306221,197.57
25,59831040,76.59
25,26768686,72.74
25,75234856,58.23
25,14129337,30.57
25,74128875,131.62
25,59191461,84.44
25,48218989,44.20
25,8205485,160.20
25,9336792,87.41
25,47476347,80.95
25,13361636,14.20
25,62915516,55.44
25,12108992,63.68
25,11195284,135.87
25,33030832,123.95
25,62393271,313.95
25,9628347,113.50
25,10355386,18.25
25,8152651,106.57
25,12710983,54.43
25,49429822,124.14
25,25306801,27.95
25,14541258,110.95
25,7587917,159.29
25,51593689,121.80
25,15420519,177.82
26,52933293,116.38
26,15420725,84.34
26,10499426,32.04
26,12206172,177.89
26,97706227,255.34
26,11037027,26.13
26,8575308,47.75
26,73377753,90.31
26,13931161,51.55
26,12931175,165.76
26,10430875,75.68
26,13928642,186.39
26,15969350,552.26
26,11619496,147.23
26,86413023,178.85
26,73600201,36.56
26,93330948,223.91
26,45434999,533.88
26,47556779,216.15
26,7839725,79.25
26,57695589,20.00
26,10579353,102.23
26,7704744,145.83
26,71762841,125.09
26,9932753,134.63
26,11151692,358.47
26,32634416,313.59
26,9950095,89.50
26,74432906,81.07
26,9949103,313.38
26,15109685,32.53
26,10876442,163.90
26,74627160,10.45
26,72729563,89.60
26,13993321,262.42
26,24800209,46.90
26,31449475,43.66
26,26992862,232.68
26,10059409,56.28
26,9816405,27.17
26,13432216,161.61
26,14075731,94.64
26,15679701,37.09
26,13963411,115.63
26,56330552,166.05
26,13157479,214.62
26,14471646,229.95
26,13150038,123.96
26,9784987,63.64
26,68050000,31.54
26,82338311,171.30
26,12361013,106.57
26,26706733,277.77
26,10674107,162.69
26,54367865,249.16
26,71708339,513.88
26,73291287,105.56
26,98959082,219.05
26,92028400,68.40
26,8929092,313.86
26,83064129,119.36
26,67094637,155.47
26,16162874,43.15
26,94658112,62.35
26,8074051,117.27
26,11187006,94.01
26,15075327,98.17
26,18196462,70.33
26,86887616,161.02
26,50747104,5.75
26,10171951,22.79
26,9346555,13.78
26,8687701,35.07
26,22719786,10.20
26,15415464,319.85
26,90405866,83.08
26,20643193,102.09
26,24603643,240.71
26,93459195,102.79
26,87027495,542.19
26,47947264,101.69
26,13076613,54.39
26,14311432,281.82
26,12781732,16.78
26,17755929,188.13
26,10491228,9.95
26,85038455,54.53
26,8526207,41.18
26,84686600,163.10
26,53076874,31.91
26,14756392,640.80
26,12879963,56.96
26,10124859,154.41
26,33030832,199.53
26,9534372,103.63
26,41534125,31.03
26,72050928,172.94
26,14503451,206.10
26,60484638,68.21
26,9085314,89.58
26,14425020,586.39
26,15395385,130.48
26,14010358,87.29
26,9665689,211.01
26,10836198,15.22
26,11850050,269.00
26,102024817,392.25
26,40031000,84.90
26,12528350,66.45
26,90229447,39.35
26,32372507,101.13
26,12935082,111.84
26,12678499,152.16
26,79113478,89.70
26,33185643,21.03
26,89833947,128.06
26,8603554,33.33
26,10099596,64.54
26,11129756,40.05
26,12160897,167.60
26,87041096,275.83
26,8967190,52.52
26,9788057,251.46
26,15111949,148.70
26,10789944,30.56
26,67566403,12.04
26,12024125,7.96
26,80791100,169.80
26,23180790,133.06
26,24844510,241.53
26,90187412,10.95
26,12844602,405.69
26,72818440,75.12
26,45016676,122.61
26,35604052,93.51
26,93684550,42.49
26,12305813,186.44
26,13707557,285.42
26,11687914,141.12
26,93191059,60.55
26,60821913,64.38
26,34345709,101.65
26,89852851,116.39
26,89517592,234.59
26,43053674,50.91
26,11523951,225.46
26,79151581,232.35
26,11195284,138.61
26,71530859,225.56
26,24038997,95.00
26,11498580,286.32
26,87247513,18.60
26,10079019,307.68
26,71460984,228.76
26,11542922,113.22
26,33711387,16.74
26,11960019,34.70
26,15420519,81.47
26,48558793,28.21
26,73622081,37.45
26,81258180,27.61
26,13952993,109.35
26,12710983,64.77
26,49429822,169.56
26,83416864,185.28
26,64465139,74.75
26,8966356,135.86
26,78965420,61.96
26,59330839,25.91
26,12531177,55.71
26,14212326,144.08
26,11770277,44.50
26,10150186,210.27
26,46259511,37.14
26,16170628,71.77
26,55976302,67.16
26,10415196,93.07
26,92471930,122.19
26,94538763,152.04
26,47116016,52.59
26,97328619,258.93
26,9282145,202.38
26,11305305,448.67
26,13082627,372.48
26,16120930,39.05
26,59578041,266.95
26,76758165,119.89
26,56277048,95.05
26,9202851,35.21
26,7842921,193.93
26,33695494,293.67
26,73787395,253.47
26,57408432,251.96
26,15322522,362.42
26,13133208,14.79
26,10542779,73.44
26,75079735,36.45
26,9290026,144.71
26,24658346,119.18
26,69432760,46.99
26,34041435,223.36
26,9278945,240.31
26,10663766,176.24
26,95273900,195.05
26,78179316,19.18
26,9479321,292.85
26,71584545,18.31
26,68975409,168.69
26,66367670,233.34
26,25009265,35.41
26,23039223,34.66
26,92021291,68.03
26,7658154,35.18
26,73903040,60.44
26,71562241,485.89
26,74760810,324.08
26,43639769,96.88
26,14401465,34.66
26,13378416,35.52
26,58942520,30.54
26,67514736,97.05
26,54270902,58.83
26,78693435,107.65
26,45756394,123.43
26,15022294,152.87
26,7999293,61.37
26,8509496,28.80
26,90259384,125.55
26,7919839,132.90
26,29863585,83.81
26,9395897,41.05
26,82250185,60.67
26,15011149,125.19
26,11845947,112.63
26,41486921,391.72
26,87592123,292.08
26,23291987,90.38
26,34510314,79.83
26,95514413,181.90
26,27594176,116.00
26,11061539,253.38
26,51593689,206.17
26,14541258,76.39
26,8129746,67.34
26,11488252,23.33
26,36277263,43.36
26,8773980,151.60
26,29748948,404.15
26,27281398,201.11
26,7604084,169.62
26,58865774,52.30
26,13662632,156.40
26,11486310,378.70
26,11109517,85.25
26,13251110,103.83
26,96879672,147.51
26,58721105,77.54
26,37624563,106.42
26,58573957,164.54
26,12990567,84.56
26,77240182,15.65
26,17317758,92.59
26,12632089,19.10
26,41411223,66.99
26,88904439,114.04
26,13045249,200.14
26,7803553,107.04
26,9861989,210.20
26,84338155,72.89
26,57677039,100.01
26,46161729,334.17
26,9666513,104.01
26,13526703,184.31
26,12293473,52.04
26,13596141,91.28
26,58255743,31.96
26,61346698,22.39
26,46259666,119.36
26,85568384,124.89
26,77312109,124.62
26,84885592,181.57
26,12883940,38.80
26,13946111,201.20
26,15022953,87.79
26,8565423,61.00
26,25306801,64.04
26,14012020,84.42
26,53671434,131.23
26,7863644,123.90
26,7566457,28.85
26,60754160,90.44
26,17602171,34.22
26,13265508,9.85
26,10452341,236.92
26,73057965,60.79
26,16261259,126.27
26,14144787,364.54
26,28606635,3.83
26,8509351,231.42
26,70823850,156.50
26,10623320,62.41
26,22548145,90.04
26,10704798,33.57
26,7543443,332.87
26,11013729,155.65
26,52709164,73.81
26,28781270,364.24
26,68959020,36.40
26,84347924,39.07
26,7904486,35.92
26,9838627,171.57
26,16075720,112.91
26,84789910,53.11
26,8539501,15.72
26,10112332,9.95
26,11329813,265.05
26,79482416,210.58
26,9869535,65.18
26,13268519,134.28
26,97384128,13.73
26,79876820,23.18
26,16237673,124.82
26,35247404,213.67
26,10230887,1.39
26,87225162,22.86
26,12244052,34.03
26,54372077,93.92
26,55127777,4.88
26,25396152,162.39
26,34236662,162.62
26,37385926,14.83
26,42011902,131.35
26,13011038,328.43
26,7637615,40.19
26,14467230,173.21
26,57978671,300.48
26,12031849,27.13
26,13055844,27.90
26,11597940,113.28
26,56642570,175.11
26,15184740,296.60
26,12145127,13.88
26,60968749,268.33
26,12936916,210.34
26,8843475,240.61
26,7798886,164.86
26,11401467,225.44
26,8980824,108.93
26,7605552,71.06
26,40662297,314.43
26,11669659,80.66
26,73142203,235.35
26,12397290,150.64
26,7716508,177.41
26,12971134,109.43
26,10586023,211.53
26,24649432,178.36
26,90476352,95.19
26,81593831,155.45
26,10765333,7.96
26,71317684,32.93
26,29540249,140.30
26,28499140,363.55
26,20888219,59.81
26,48071408,63.21
26,11336489,44.50
26,14468010,113.03
26,15142284,119.49
26,41016896,41.89
26,61430343,10.68
26,12188155,461.39
26,14929846,471.27
26,23110912,68.11
26,20267370,47.78
26,93827470,863.01
26,75895269,211.40
26,14129337,27.35
26,11073633,64.41
26,10914026,124.56
26,20633904,218.37
26,10094809,243.98
26,9834787,114.71
26,15367160,346.83
26,11433249,161.46
26,82097199,167.07
26,10839360,41.28
26,30363629,127.25
26,83198907,22.52
26,9818547,18.29
26,11220434,190.69
26,12173360,156.06
26,10243521,121.48
26,66004138,152.04
26,24600014,71.43
26,15976788,62.52
26,29837443,309.53
26,15910198,98.02
26,56754631,249.50
26,95062305,334.85
26,73265486,37.16
26,46090802,14.43
26,9978457,6.77
26,23008759,110.83
26,40598203,155.77
26,15033605,57.61
26,8133423,117.13
26,8847655,89.48
26,13901470,23.22
26,15533736,119.05
26,37674666,333.75
26,11306221,472.44
26,30169458,540.27
26,26768686,74.98
26,75234856,26.61
26,24768376,121.66
26,16225467,5.17
26,81077546,90.72
26,43128657,17.44
26,72461495,171.92
26,8560631,24.88
26,40721735,104.01
26,23926640,50.55
26,61370808,160.94
26,34647083,382.10
26,7877649,108.72
26,59831040,94.22
26,43126700,362.71
26,12775862,54.08
26,13214144,53.85
26,10199971,218.95
26,85213418,162.61
26,10690280,228.23
26,13701706,50.74
26,9404324,125.80
26,43080987,128.79
26,59191461,48.04
26,12216665,148.77
26,8954340,170.43
26,44673878,65.77
26,98664211,124.90
26,87743671,393.13
26,13108881,139.65
26,22879483,7.04
26,76523222,55.82
26,9393825,307.62
26,74374719,292.95
26,13113626,61.07
26,10975279,33.45
26,29844005,173.10
26,7815998,11.66
26,14885874,207.89
26,58181182,56.12
26,80517779,333.59
26,63879251,157.71
26,12416969,215.11
26,13218684,47.74
26,45884115,14.11
26,37843254,46.17
26,11281408,111.57
26,11791653,280.60
26,58599396,307.47
26,56028126,50.16
26,14427003,298.86
26,13012073,184.75
26,11328085,346.79
26,15296597,42.86
26,95756728,73.98
26,16382181,23.29
26,14131815,34.01
26,13372518,437.68
26,14247163,453.23
26,56080247,99.41
26,14242323,81.49
26,15419658,32.09
26,8152651,410.09
26,62393271,155.06
26,14670203,223.09
26,7881936,117.20
26,51701371,174.05
26,10822682,178.20
26,13736932,179.79
26,63817856,212.77
26,95442999,317.09
26,13816402,5.24
26,16538543,387.51
26,46355821,365.78
26,101790656,219.63
26,84506646,89.91
26,68706964,63.99
26,76932150,167.63
26,7644180,86.40
26,25945919,235.47
26,55751091,7.16
26,9323220,54.05
26,82083668,432.63
26,31997695,160.25
26,11709275,131.73
26,8753185,84.19
26,20284825,262.92
26,9196906,37.66
26,14983131,87.77
26,47082713,269.04
26,12529063,2.49
26,14705104,77.97
26,66155313,193.85
26,10743167,72.72
26,51594048,132.28
26,17297326,9.09
26,12117370,118.97
26,59089664,101.34
26,10144065,23.12
26,31930648,28.36
26,14796493,559.02
26,13224731,195.95
26,11740164,1613.30
26,24757568,170.61
26,14205981,51.34
26,20332181,114.24
26,40632050,181.85
26,7638209,209.86
26,96733482,106.72
26,13716970,282.28
26,13900070,234.84
26,11635225,459.74
26,24341356,248.98
26,15944131,202.65
26,10291171,11.64
26,9453910,162.24
26,13759346,129.24
26,7560627,28.85
26,13746267,291.22
26,17665913,131.75
26,85069977,28.61
26,89631295,25.98
26,71678666,111.27
26,84695460,57.00
26,16376804,276.37
26,76924992,56.31
26,96415899,208.67
26,8917824,24.28
26,9486576,37.34
26,16365249,26.99
26,68429027,82.82
26,10603687,128.67
26,84381363,48.15
26,11357607,201.07
26,14726587,59.09
26,14628618,21.42
26,40640636,206.32
26,56404091,57.93
26,15448276,25.95
26,72016109,166.29
26,8252389,68.77
26,9768118,152.11
26,80718879,258.37
26,12260249,44.88
26,45720429,236.03
26,33734337,22.19
26,28531451,94.66
26,12659774,77.72
26,10280762,40.90
26,101875457,14.28
26,95470553,100.36
26,10310680,45.04
26,11991655,111.95
26,68856237,60.59
26,23751035,8.67
26,13742128,155.89
26,11738052,196.90
26,93504926,55.76
26,15136088,215.97
26,8830411,269.68
26,9519614,230.48
26,28289494,54.39
26,9388975,174.53
26,45854641,228.52
26,28988205,41.64
26,13249253,68.14
26,7843560,31.43
26,12801770,92.79
26,59803498,181.90
26,41941485,125.42
26,42132200,30.35
26,82503408,40.60
26,53564215,398.20
26,9610473,45.63
26,27148651,42.30
26,14356788,654.84
26,10504149,110.62
26,9578146,163.76
26,17753799,156.15
26,13823174,107.05
26,98414188,103.53
26,9486307,212.49
26,10338530,175.27
26,17838818,160.13
26,11918805,12.93
26,17575516,424.96
26,15026966,241.28
26,62027842,107.49
26,11931553,182.98
26,53877459,77.63
26,11329683,190.05
26,62069307,170.83
26,10934628,66.01
26,55273468,174.85
26,77163771,187.04
26,10839770,325.52
26,42161527,109.27
26,74854791,62.47
26,20412094,96.78
26,14896803,120.46
26,13127251,50.90
26,13761190,99.10
26,66391382,233.93
26,14458372,273.44
26,97823952,120.73
26,31756837,60.22
26,10631993,163.56
26,10439309,68.40
26,12625425,138.40
26,41246293,150.85
26,56228117,198.67
26,35629120,474.78
26,14733308,24.94
26,10469031,32.43
26,79898481,242.86
26,13619225,118.38
26,13415978,126.20
26,31436773,68.71
26,40061413,261.88
26,72995690,139.13
26,16318698,233.40
26,11398923,141.49
26,10904815,78.28
26,8190288,86.34
26,25192747,319.03
26,10107347,34.18
26,11686614,90.22
26,38106290,129.69
26,12086628,13.30
26,92971043,353.24
26,11315107,37.50
26,72774572,155.32
26,44091192,51.07
26,9905246,95.08
26,12885359,4.25
26,76875953,156.60
26,11771996,431.40
26,45996259,177.33
26,11323195,176.46
